"Fiscal Year","Facility ID","Facility Name","Address","City","State","ZIP Code","County Name","MSPB-1 Achievement Threshold","MSPB-1 Benchmark","MSPB-1 Baseline Rate","MSPB-1 Performance Rate","MSPB-1 Achievement Points","MSPB-1 Improvement Points","MSPB-1 Measure Score"
"2021","330235",AUBURN  COMMUNITY  HOSPITAL,"17 LANSING STREET",AUBURN,NY,"13021",Cayuga,"0.987266","0.852083","0.908621","0.906220","6 out of 10","0 out of 9","6 out of 10"
"2021","330236",NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL,"506 SIXTH STREET",BROOKLYN,NY,"11215",Kings,"0.987266","0.852083","1.014805","1.021298","0 out of 10","0 out of 9","0 out of 10"
"2021","330238",NICHOLAS H NOYES MEMORIAL HOSPITAL,"111  CLARA BARTON STREET",DANSVILLE,NY,"14437",Livingston,"0.987266","0.852083","0.900725","0.875347","8 out of 10","5 out of 9","8 out of 10"
"2021","330239",UPMC CHAUTAUQUA AT WCA,"207 FOOTE AVENUE",JAMESTOWN,NY,"14701",Chautauqua,"0.987266","0.852083","0.963884","0.973137","1 out of 10","0 out of 9","1 out of 10"
"2021","330240",HARLEM HOSPITAL CENTER,"506 LENOX AVENUE",NEW YORK,NY,"10037",New York,"0.987266","0.852083","1.057521","1.077682","0 out of 10","0 out of 9","0 out of 10"
"2021","330241",UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,"750 EAST ADAMS STREET",SYRACUSE,NY,"13210",Onondaga,"0.987266","0.852083","1.011009","1.027224","0 out of 10","0 out of 9","0 out of 10"
"2021","330245",ST ELIZABETH MEDICAL CENTER,"2209 GENESEE STREET",UTICA,NY,"13501",Oneida,"0.987266","0.852083","0.996834","1.012676","0 out of 10","0 out of 9","0 out of 10"
"2021","330246",ST CHARLES HOSPITAL,"200 BELLE TERRE ROAD",PORT JEFFERSON,NY,"11777",Suffolk,"0.987266","0.852083","1.035862","1.049532","0 out of 10","0 out of 9","0 out of 10"
"2021","330250",CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,"75 BEEKMAN STREET",PLATTSBURGH,NY,"12901",Clinton,"0.987266","0.852083","0.969555","0.978496","1 out of 10","0 out of 9","1 out of 10"
"2021","330259",MERCY MEDICAL CENTER,"1000 NORTH VILLAGE AVENUE",ROCKVILLE CENTRE,NY,"11570",Nassau,"0.987266","0.852083","1.204736","1.159088","0 out of 10","1 out of 9","1 out of 10"
"2021","330261",PHELPS MEMORIAL HOSPITAL ASSN,"701 NORTH BROADWAY",SLEEPY HOLLOW,NY,"10591",Westchester,"0.987266","0.852083","0.997240","1.049339","0 out of 10","0 out of 9","0 out of 10"
"2021","330264",ST LUKE'S CORNWALL HOSPITAL,"70 DUBOIS STREET",NEWBURGH,NY,"12550",Orange,"0.987266","0.852083","1.018760","1.013450","0 out of 10","0 out of 9","0 out of 10"
"2021","330265",CLIFTON SPRINGS HOSPITAL AND CLINIC,"2 COULTER ROAD",CLIFTON SPRINGS,NY,"14432",Ontario,"0.987266","0.852083","0.823127","0.873554","8 out of 10","0 out of 9","8 out of 10"
"2021","330267",HUDSON VALLEY HOSPITAL CENTER,"1980 CROMPOND ROAD",CORTLANDT MANOR,NY,"10567",Westchester,"0.987266","0.852083","1.075733","1.064109","0 out of 10","0 out of 9","0 out of 10"
"2021","330270",HOSPITAL FOR SPECIAL SURGERY,"535 EAST 70TH STREET",NEW YORK,NY,"10021",New York,"0.987266","0.852083","0.988430","0.922086","5 out of 10","4 out of 9","5 out of 10"
"2021","330273",PUTNAM HOSPITAL CENTER,"670 STONELEIGH AVENUE",CARMEL,NY,"10512",Putnam,"0.987266","0.852083","1.004312","1.007236","0 out of 10","0 out of 9","0 out of 10"
"2021","330276",NATHAN LITTAUER HOSPITAL,"99 EAST STATE STREET",GLOVERSVILLE,NY,"12078",Fulton,"0.987266","0.852083","0.943152","0.905183","6 out of 10","4 out of 9","6 out of 10"
"2021","330277",CORNING HOSPITAL,"1 GUTHRIE DRIVE",CORNING,NY,"14830",Steuben,"0.987266","0.852083","0.939845","0.893618","7 out of 10","5 out of 9","7 out of 10"
"2021","330279",MERCY HOSPITAL OF BUFFALO,"565 ABBOTT ROAD",BUFFALO,NY,"14220",Erie,"0.987266","0.852083","1.000000","0.988118","0 out of 10","0 out of 9","0 out of 10"
"2021","330285",STRONG MEMORIAL HOSPITAL,"601 ELMWOOD AVE",ROCHESTER,NY,"14642",Monroe,"0.987266","0.852083","0.965032","0.937609","4 out of 10","2 out of 9","4 out of 10"
"2021","330286",GOOD SAMARITAN HOSPITAL MEDICAL CENTER,"1000 MONTAUK HIGHWAY",WEST ISLIP,NY,"11795",Suffolk,"0.987266","0.852083","1.066398","1.066111","0 out of 10","0 out of 9","0 out of 10"
"2021","330304",WHITE PLAINS HOSPITAL CENTER,"41 EAST POST R0AD",WHITE PLAINS,NY,"10601",Westchester,"0.987266","0.852083","1.043984","1.012628","0 out of 10","1 out of 9","1 out of 10"
"2021","330307",CAYUGA MEDICAL CENTER AT ITHACA,"101 DATES DRIVE",ITHACA,NY,"14850",Tompkins,"0.987266","0.852083","0.912383","0.947063","3 out of 10","0 out of 9","3 out of 10"
"2021","330331",PLAINVIEW HOSPITAL,"888 OLD COUNTRY ROAD",PLAINVIEW,NY,"11803",Nassau,"0.987266","0.852083","1.045490","1.064582","0 out of 10","0 out of 9","0 out of 10"
"2021","330332",ST JOSEPH HOSPITAL,"4295 HEMPSTEAD TURNPIKE",BETHPAGE,NY,"11714",Nassau,"0.987266","0.852083","1.119692","1.134415","0 out of 10","0 out of 9","0 out of 10"
"2021","330350",UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE ),"445 LENOX ROAD",BROOKLYN,NY,"11203",Kings,"0.987266","0.852083","1.050239","1.068860","0 out of 10","0 out of 9","0 out of 10"
"2021","330385",NORTH CENTRAL BRONX HOSPITAL,"3424 KOSSUTH AVENUE & 210TH STREET",BRONX,NY,"10467",Bronx,"0.987266","0.852083","0.889587","0.873371","8 out of 10","4 out of 9","8 out of 10"
"2021","330386",CATSKILL REGIONAL MEDICAL CENTER,"68 HARRIS BUSHVILLE ROAD",HARRIS,NY,"12742",Sullivan,"0.987266","0.852083","0.938612","0.947463","3 out of 10","0 out of 9","3 out of 10"
"2021","330393",STONY BROOK UNIVERSITY HOSPITAL,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,"11794",Suffolk,"0.987266","0.852083","0.992828","1.017651","0 out of 10","0 out of 9","0 out of 10"
"2021","330394","UNITED HEALTH SERVICES HOSPITALS, INC","10-42 MITCHELL AVENUE",BINGHAMTON,NY,"13903",Broome,"0.987266","0.852083","0.932874","0.949175","3 out of 10","0 out of 9","3 out of 10"
"2021","330395",ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,"327 BEACH 19TH STREET",FAR ROCKAWAY,NY,"11691",Queens,"0.987266","0.852083","1.100894","1.155715","0 out of 10","0 out of 9","0 out of 10"
"2021","330396",WOODHULL MEDICAL & MENTAL HEALTH CENTER,"760 BROADWAY",BROOKLYN,NY,"11206",Kings,"0.987266","0.852083","0.954708","0.980294","1 out of 10","0 out of 9","1 out of 10"
"2021","330397",INTERFAITH MEDICAL CENTER,"1545 ATLANTIC AVENUE",BROOKLYN,NY,"11213",Kings,"0.987266","0.852083","1.004398","1.020278","0 out of 10","0 out of 9","0 out of 10"
"2021","330399",ST BARNABAS HOSPITAL,"4422 THIRD AVENUE",BRONX,NY,"10457",Bronx,"0.987266","0.852083","1.002506","1.047751","0 out of 10","0 out of 9","0 out of 10"
"2021","330401",ST CATHERINE OF SIENA HOSPITAL,"50 ROUTE 25A",SMITHTOWN,NY,"11787",Suffolk,"0.987266","0.852083","1.066861","1.031782","0 out of 10","1 out of 9","1 out of 10"
"2021","340001",CAROLINAS HEALTHCARE SYSTEM NORTHEAST,"920 CHURCH ST N",CONCORD,NC,"28025",Cabarrus,"0.987266","0.852083","0.998285","0.980313","1 out of 10","1 out of 9","1 out of 10"
"2021","340002",MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,"509 BILTMORE AVE",ASHEVILLE,NC,"28801",Buncombe,"0.987266","0.852083","0.981995","1.001034","0 out of 10","0 out of 9","0 out of 10"
"2021","340003",NORTHERN HOSPITAL OF SURRY COUNTY,"830 ROCKFORD ST",MOUNT AIRY,NC,"27030",Surry,"0.987266","0.852083","0.868013","0.909253","6 out of 10","0 out of 9","6 out of 10"
"2021","340004",HIGH POINT REGIONAL HOSPITAL,"601 N ELM ST",HIGH POINT,NC,"27261",Guilford,"0.987266","0.852083","0.954684","0.986961","1 out of 10","0 out of 9","1 out of 10"
"2021","340008",SCOTLAND MEMORIAL HOSPITAL,"500 LAUCHWOOD DR",LAURINBURG,NC,"28352",Scotland,"0.987266","0.852083","0.905564","0.927172","5 out of 10","0 out of 9","5 out of 10"
"2021","340010",WAYNE MEMORIAL HOSPITAL,"2700 WAYNE MEMORIAL DR",GOLDSBORO,NC,"27534",Wayne,"0.987266","0.852083","0.951985","0.940944","4 out of 10","1 out of 9","4 out of 10"
"2021","340013",RUTHERFORD REGIONAL MEDICAL CENTER,"288 SOUTH RIDGECREST AVE",RUTHERFORDTON,NC,"28139",Rutherford,"0.987266","0.852083","0.981946","0.963845","2 out of 10","1 out of 9","2 out of 10"
"2021","340014",NOVANT HEALTH FORSYTH MEDICAL CENTER,"3333 SILAS CREEK PARKWAY",WINSTON-SALEM,NC,"27103",Forsyth,"0.987266","0.852083","0.970208","0.982642","1 out of 10","0 out of 9","1 out of 10"
"2021","340015",NOVANT HEALTH ROWAN MEDICAL CENTER,"612 MOCKSVILLE AVE",SALISBURY,NC,"28144",Rowan,"0.987266","0.852083","1.006140","0.972916","1 out of 10","2 out of 9","2 out of 10"
"2021","340016",HARRIS REGIONAL HOSPITAL,"68 HOSPITAL RD",SYLVA,NC,"28779",Jackson,"0.987266","0.852083","0.942041","0.989077","0 out of 10","0 out of 9","0 out of 10"
"2021","340017",MARGARET R PARDEE MEMORIAL HOSPITAL,"800 N JUSTICE ST",HENDERSONVILLE,NC,"28791",Henderson,"0.987266","0.852083","0.966529","0.954242","3 out of 10","1 out of 9","3 out of 10"
"2021","340020",CENTRAL CAROLINA HOSPITAL,"1135 CARTHAGE ST",SANFORD,NC,"27330",Lee,"0.987266","0.852083","0.917148","0.955129","3 out of 10","0 out of 9","3 out of 10"
"2021","340021",ATRIUM HEALTH CLEVELAND,"201 E GROVER ST",SHELBY,NC,"28150",Cleveland,"0.987266","0.852083","0.993575","0.953432","3 out of 10","2 out of 9","3 out of 10"
"2021","340023",PARK RIDGE HEALTH,"100 HOSPITAL DRIVE",HENDERSONVILLE,NC,"28792",Henderson,"0.987266","0.852083","0.898829","0.923472","5 out of 10","0 out of 9","5 out of 10"
"2021","340024",SAMPSON REGIONAL MEDICAL CENTER,"607 BEAMAN ST",CLINTON,NC,"28328",Sampson,"0.987266","0.852083","0.883593","0.897939","6 out of 10","0 out of 9","6 out of 10"
"2021","340027",UNC LENOIR HEALTH CARE,"100 AIRPORT RD",KINSTON,NC,"28501",Lenoir,"0.987266","0.852083","0.926110","0.928991","4 out of 10","0 out of 9","4 out of 10"
"2021","340028",CAPE FEAR VALLEY MEDICAL CENTER,"1638 OWEN DRIVE P O BOX 2000",FAYETTEVILLE,NC,"28302",Cumberland,"0.987266","0.852083","0.978323","0.975367","1 out of 10","0 out of 9","1 out of 10"
"2021","340030",DUKE UNIVERSITY HOSPITAL,PO BOX 3814 DUMC  ERWIN RD,DURHAM,NC,"27710",Durham,"0.987266","0.852083","0.949803","0.965419","2 out of 10","0 out of 9","2 out of 10"
"2021","340032",CAROMONT REGIONAL MEDICAL CENTER,"2525 COURT DR",GASTONIA,NC,"28052",Gaston,"0.987266","0.852083","0.969701","0.953236","3 out of 10","1 out of 9","3 out of 10"
"2021","340039",IREDELL MEMORIAL HOSPITAL INC,"557 BROOKDALE DR",STATESVILLE,NC,"28677",Iredell,"0.987266","0.852083","0.929955","0.925902","5 out of 10","0 out of 9","5 out of 10"
"2021","340040",VIDANT MEDICAL CENTER,"2100 STANTONSBURG RD",GREENVILLE,NC,"27834",Pitt,"0.987266","0.852083","0.971789","0.972161","2 out of 10","0 out of 9","2 out of 10"
"2021","340041",CALDWELL MEMORIAL HOSPITAL,"321 MULBERRY ST SW",LENOIR,NC,"28645",Caldwell,"0.987266","0.852083","1.013815","0.987272","0 out of 10","1 out of 9","1 out of 10"
"2021","340042",ONSLOW MEMORIAL HOSPITAL,"317 WESTERN BOULEVARD",JACKSONVILLE,NC,"28540",Onslow,"0.987266","0.852083","0.904004","0.948917","3 out of 10","0 out of 9","3 out of 10"
"2021","340047",NORTH CAROLINA BAPTIST HOSPITAL,MEDICAL CENTER BOULEVARD,WINSTON-SALEM,NC,"27157",Forsyth,"0.987266","0.852083","0.986237","0.974220","1 out of 10","0 out of 9","1 out of 10"
"2021","340050",SOUTHEASTERN REGIONAL MEDICAL CENTER,"300 W 27 ST  PO BOX 1408",LUMBERTON,NC,"28359",Robeson,"0.987266","0.852083","0.917698","0.897536","6 out of 10","3 out of 9","6 out of 10"
"2021","340051",WATAUGA MEDICAL CENTER,"336 DEERFIELD ROAD",BOONE,NC,"28607",Watauga,"0.987266","0.852083","0.935912","0.950462","3 out of 10","0 out of 9","3 out of 10"
"2021","340053",NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,"200 HAWTHORNE LANE BOX 33549",CHARLOTTE,NC,"28233",Mecklenburg,"0.987266","0.852083","0.993128","0.989537","0 out of 10","0 out of 9","0 out of 10"
"2021","340060",UNC ROCKINGHAM,"117 E KINGS HIGHWAY",EDEN,NC,"27288",Rockingham,"0.987266","0.852083","1.022877","0.910326","6 out of 10","6 out of 9","6 out of 10"
"2021","340061",UNIVERSITY OF NORTH CAROLINA HOSPITAL,"101 MANNING DRIVE",CHAPEL HILL,NC,"27514",Orange,"0.987266","0.852083","0.983723","0.985277","1 out of 10","0 out of 9","1 out of 10"
"2021","340064",WILKES REGIONAL MEDICAL CENTER,"1370 WEST D ST",NORTH WILKESBORO,NC,"28659",Wilkes,"0.987266","0.852083","0.938652","0.987098","1 out of 10","0 out of 9","1 out of 10"
"2021","340068",COLUMBUS REGIONAL HEALTHCARE SYSTEM,"500 JEFFERSON ST",WHITEVILLE,NC,"28472",Columbus,"0.987266","0.852083","0.931685","0.958664","2 out of 10","0 out of 9","2 out of 10"
"2021","340069",WAKEMED,"3000 NEW BERN AVE",RALEIGH,NC,"27610",Wake,"0.987266","0.852083","1.028901","1.012914","0 out of 10","0 out of 9","0 out of 10"
"2021","340070",ALAMANCE REGIONAL MEDICAL CENTER,"1240 HUFFMAN MILL RD",BURLINGTON,NC,"27216",Alamance,"0.987266","0.852083","0.946532","0.904037","6 out of 10","4 out of 9","6 out of 10"
"2021","340071",BETSY JOHNSON REGIONAL  HOSPITAL,"800 TILGHMAN DR",DUNN,NC,"28334",Harnett,"0.987266","0.852083","0.921373","0.921173","5 out of 10","0 out of 9","5 out of 10"
"2021","340073",DUKE HEALTH RALEIGH HOSPITAL,"3400 WAKE FOREST RD",RALEIGH,NC,"27609",Wake,"0.987266","0.852083","0.974990","0.960245","2 out of 10","1 out of 9","2 out of 10"
"2021","340075",CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE,"2201 S STERLING ST",MORGANTON,NC,"28655",Burke,"0.987266","0.852083","0.910462","0.923556","5 out of 10","0 out of 9","5 out of 10"
"2021","340085",NOVANT HEALTH THOMASVILLE MEDICAL CENTER,"207 OLD LEXINGTON RD BOX 789",THOMASVILLE,NC,"27360",Davidson,"0.987266","0.852083","0.963097","0.952589","3 out of 10","0 out of 9","3 out of 10"
"2021","340087",MISSION HOSPITAL MCDOWELL,"430 RANKIN DRIVE P O BOX 730",MARION,NC,"28752",McDowell,"0.987266","0.852083","0.904767","0.914994","5 out of 10","0 out of 9","5 out of 10"
"2021","340090",JOHNSTON HEALTH,"509 BRIGHT LEAF BLVD",SMITHFIELD,NC,"27577",Johnston,"0.987266","0.852083","0.950990","0.973272","1 out of 10","0 out of 9","1 out of 10"
"2021","340091",THE MOSES H CONE MEMORIAL HOSPITAL,"1200 N ELM ST",GREENSBORO,NC,"27401",Guilford,"0.987266","0.852083","0.912401","0.936213","4 out of 10","0 out of 9","4 out of 10"
"2021","340096",LEXINGTON MEMORIAL HOSPITAL INC,"250 HOSPITAL DRIVE PO BOX 1817",LEXINGTON,NC,"27293",Davidson,"0.987266","0.852083","0.896547","0.951995","3 out of 10","0 out of 9","3 out of 10"
"2021","340098",ATRIUM HEALTH PINEVILLE,"10628 PARK RD",CHARLOTTE,NC,"28210",Mecklenburg,"0.987266","0.852083","0.976874","0.972716","1 out of 10","0 out of 9","1 out of 10"
"2021","340099",VIDANT ROANOKE CHOWAN HOSPITAL,"500 S ACADEMY ST",AHOSKIE,NC,"27910",Hertford,"0.987266","0.852083","0.924962","0.954626","3 out of 10","0 out of 9","3 out of 10"
"2021","340107",VIDANT EDGECOMBE HOSPITAL,"111 HOSPITAL DR",TARBORO,NC,"27886",Edgecombe,"0.987266","0.852083","0.946075","0.963234","2 out of 10","0 out of 9","2 out of 10"
"2021","340109",SENTARA ALBEMARLE MEDICAL CENTER,"1144 N ROAD ST",ELIZABETH CITY,NC,"27909",Pasquotank,"0.987266","0.852083","0.922615","0.954796","3 out of 10","0 out of 9","3 out of 10"
"2021","340113",CAROLINAS MEDICAL CENTER/BEHAV HEALTH,"1000 BLYTHE BLVD",CHARLOTTE,NC,"28203",Mecklenburg,"0.987266","0.852083","0.981639","0.984847","1 out of 10","0 out of 9","1 out of 10"
"2021","340114",REX HOSPITAL,"4420 LAKE BOONE TRAIL",RALEIGH,NC,"27607",Wake,"0.987266","0.852083","0.930167","0.926045","5 out of 10","0 out of 9","5 out of 10"
"2021","340115",FIRSTHEALTH MOORE REGIONAL HOSPITAL,"155 MEMORIAL DRIVE",PINEHURST,NC,"28374",Moore,"0.987266","0.852083","0.921207","0.896276","7 out of 10","3 out of 9","7 out of 10"
"2021","340116",FRYE REGIONAL MEDICAL CENTER,"420 N CENTER ST",HICKORY,NC,"28601",Catawba,"0.987266","0.852083","0.970120","0.941017","4 out of 10","2 out of 9","4 out of 10"
"2021","340119",ATRIUM HEALTH STANLY,"301 YADKIN ST",ALBEMARLE,NC,"28001",Stanly,"0.987266","0.852083","0.930714","0.971086","2 out of 10","0 out of 9","2 out of 10"
"2021","340120",VIDANT DUPLIN  HOSPITAL,"401 N MAIN ST",KENANSVILLE,NC,"28349",Duplin,"0.987266","0.852083","0.904816","0.967422","2 out of 10","0 out of 9","2 out of 10"
"2021","340123",RANDOLPH HOSPITAL,"364 WHITE OAK STREET",ASHEBORO,NC,"27204",Randolph,"0.987266","0.852083","0.903604","0.930479","4 out of 10","0 out of 9","4 out of 10"
"2021","340126",WILSON MEDICAL CENTER,"1705 S TARBORO ST",WILSON,NC,"27893",Wilson,"0.987266","0.852083","0.949267","0.962585","2 out of 10","0 out of 9","2 out of 10"
"2021","340127",GRANVILLE HEALTH SYSTEMS,"1010 COLLEGE ST",OXFORD,NC,"27565",Granville,"0.987266","0.852083","0.873641","0.881799","8 out of 10","0 out of 9","8 out of 10"
"2021","340129",LAKE NORMAN REGIONAL MEDICAL CENTER,"171 FAIRVIEW ROAD",MOORESVILLE,NC,"28117",Iredell,"0.987266","0.852083","0.931758","0.933885","4 out of 10","0 out of 9","4 out of 10"
"2021","340130",ATRIUM HEALTH UNION,"600 HOSPITAL DR",MONROE,NC,"28112",Union,"0.987266","0.852083","0.980333","0.970946","2 out of 10","0 out of 9","2 out of 10"
"2021","340131",CAROLINA EAST MEDICAL CENTER,"2000 NEUSE BLVD",NEW BERN,NC,"28560",Craven,"0.987266","0.852083","0.912085","0.922780","5 out of 10","0 out of 9","5 out of 10"
"2021","340132",MARIA PARHAM MEDICAL CENTER,PO BOX 59,HENDERSON,NC,"27536",Vance,"0.987266","0.852083","0.977782","0.946575","3 out of 10","2 out of 9","3 out of 10"
"2021","340133",MARTIN GENERAL HOSPITAL,"310 S MCCASKEY RD P O BOX 1128",WILLIAMSTON,NC,"27892",Martin,"0.987266","0.852083","1.011568","1.001297","0 out of 10","0 out of 9","0 out of 10"
"2021","340141",NEW HANOVER REGIONAL MEDICAL CENTER,"2131 S 17TH ST BOX 9000",WILMINGTON,NC,"28402",New Hanover,"0.987266","0.852083","0.969829","0.967699","2 out of 10","0 out of 9","2 out of 10"
"2021","340142",CARTERET GENERAL HOSPITAL,"3500 ARENDELL ST",MOREHEAD CITY,NC,"28557",Carteret,"0.987266","0.852083","0.937164","0.936979","4 out of 10","0 out of 9","4 out of 10"
"2021","340143",CATAWBA VALLEY MEDICAL CENTER,"810 FAIRGROVE CHURCH RD",HICKORY,NC,"28602",Catawba,"0.987266","0.852083","0.990613","0.929698","4 out of 10","4 out of 9","4 out of 10"
"2021","340144",DAVIS REGIONAL MEDICAL CENTER,"218 OLD MOCKSBVILLE RD PO BOX 1823",STATESVILLE,NC,"28687",Iredell,"0.987266","0.852083","0.919985","0.963824","2 out of 10","0 out of 9","2 out of 10"
"2021","340145",ATRIUM HEALTH LINCOLN,"433 MCALISTER RD",LINCOLNTON,NC,"28092",Lincoln,"0.987266","0.852083","1.000560","0.934289","4 out of 10","4 out of 9","4 out of 10"
"2021","340147",NASH GENERAL HOSPITAL,"2460 CURTIS ELLIS DRIVE",ROCKY MOUNT,NC,"27804",Nash,"0.987266","0.852083","0.962422","0.968443","2 out of 10","0 out of 9","2 out of 10"
"2021","340151",HALIFAX REGIONAL MEDICAL CENTER INC,"250 SMITH CHURCH RD",ROANOKE RAPIDS,NC,"27870",Halifax,"0.987266","0.852083","0.947548","0.923959","5 out of 10","2 out of 9","5 out of 10"
"2021","340155",DUKE REGIONAL HOSPITAL,"3643 N ROXBORO STREET",DURHAM,NC,"27704",Durham,"0.987266","0.852083","0.947269","0.956676","3 out of 10","0 out of 9","3 out of 10"
"2021","340158",NOVANT HEALTH BRUNSWICK MEDICAL CENTER,"1 MEDICAL CENTER DR  PO BOX 139",SUPPLY,NC,"28462",Brunswick,"0.987266","0.852083","0.943392","0.914744","5 out of 10","3 out of 9","5 out of 10"
"2021","340159",PERSON MEMORIAL HOSPITAL,"615 RIDGE RD",ROXBORO,NC,"27573",Person,"0.987266","0.852083","0.988767","0.962010","2 out of 10","1 out of 9","2 out of 10"
"2021","340166",ATRIUM HEALTH UNIVERSITY CITY,"8800 NORTH TYRON STREET",CHARLOTTE,NC,"28262",Mecklenburg,"0.987266","0.852083","0.917157","0.934784","4 out of 10","0 out of 9","4 out of 10"
"2021","340171",NOVANT HEALTH MATTHEWS MEDICAL CENTER,"1500 MATTHEWS TWNSHP PRKWY BOX 3310",MATTHEWS,NC,"28106",Mecklenburg,"0.987266","0.852083","0.933256","0.959694","2 out of 10","0 out of 9","2 out of 10"
"2021","340173",WAKEMED,"1900 KILDARE FARM ROAD",CARY,NC,"27518",Wake,"0.987266","0.852083","0.961371","0.969891","2 out of 10","0 out of 9","2 out of 10"
"2021","340183",NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,"10030 GILEAD ROAD",HUNTERSVILLE,NC,"28078",Mecklenburg,"0.987266","0.852083","0.947941","0.955654","3 out of 10","0 out of 9","3 out of 10"
"2021","340184",HAYWOOD REGIONAL MEDICAL CENTER,"262 LEROY GEORGE DRIVE",CLYDE,NC,"28721",Haywood,"0.987266","0.852083","0.954189","0.961174","2 out of 10","0 out of 9","2 out of 10"
"2021","340186",VIDANT BEAUFORT HOSPITAL,"628 E 12TH ST",WASHINGTON,NC,"27889",Beaufort,"0.987266","0.852083","0.887776","0.923312","5 out of 10","0 out of 9","5 out of 10"
"2021","340187",DAVIE MEDICAL CENTER,"223 HOSPITAL STREET",MOCKSVILLE,NC,"27028",Davie,"0.987266","0.852083","0.846760","0.858343","9 out of 10","0 out of 9","9 out of 10"
"2021","340188",CAPE FEAR VALLEY HOKE HOSPITAL,"210 MEDICAL PAVILION DRIVE",RAEFORD,NC,"28376",Hoke,"0.987266","0.852083","0.782643","0.922083","5 out of 10","0 out of 9","5 out of 10"
"2021","350002",CHI ST ALEXIUS HEALTH,"900 E BROADWAY",BISMARCK,ND,"58501",Burleigh,"0.987266","0.852083","0.874794","0.905810","6 out of 10","0 out of 9","6 out of 10"
"2021","350006",TRINITY HOSPITALS,"407 3RD ST SE",MINOT,ND,"58701",Ward,"0.987266","0.852083","0.939973","0.942976","3 out of 10","0 out of 9","3 out of 10"
"2021","350011",SANFORD,"801 BROADWAY NORTH",FARGO,ND,"58122",Cass,"0.987266","0.852083","0.972581","0.978121","1 out of 10","0 out of 9","1 out of 10"
"2021","350015",SANFORD MEDICAL CENTER BISMARCK,"300 N 7TH ST",BISMARCK,ND,"58506",Burleigh,"0.987266","0.852083","0.916168","0.896363","7 out of 10","3 out of 9","7 out of 10"
"2021","350019",ALTRU HOSPITAL,"1200 S COLUMBIA RD",GRAND FORKS,ND,"58201",Grand Forks,"0.987266","0.852083","0.990523","0.976746","1 out of 10","0 out of 9","1 out of 10"
"2021","350070",ESSENTIA HEALTH FARGO,"3000 32ND AVE SOUTH",FARGO,ND,"58104",Cass,"0.987266","0.852083","0.951693","0.932721","4 out of 10","1 out of 9","4 out of 10"
"2021","360001",MERCY HEALTH-ANDERSON HOSPITAL,"7500 STATE ROAD",CINCINNATI,OH,"45255",Hamilton,"0.987266","0.852083","0.997662","1.001036","0 out of 10","0 out of 9","0 out of 10"
